Starting pre-training...
 Pre-training Epoch 0:   0%|          | 0/367 [00:00<?, ?it/s] Pre-training Epoch 0:   0%|          | 1/367 [00:00<02:29,  2.44it/s] Pre-training Epoch 0:   5%|▍         | 18/367 [00:00<00:07, 45.64it/s] Pre-training Epoch 0:  10%|▉         | 36/367 [00:00<00:04, 81.38it/s] Pre-training Epoch 0:  15%|█▍        | 54/367 [00:00<00:02, 107.57it/s] Pre-training Epoch 0:  20%|█▉        | 72/367 [00:00<00:02, 127.71it/s] Pre-training Epoch 0:  25%|██▍       | 91/367 [00:00<00:01, 143.40it/s] Pre-training Epoch 0:  30%|██▉       | 109/367 [00:01<00:01, 152.88it/s] Pre-training Epoch 0:  35%|███▍      | 127/367 [00:01<00:01, 159.90it/s]recon_loss: 0.6796653270721436, dist_loss: 1.7857962846755981
recon_loss: 0.6765533089637756, dist_loss: 1.303330659866333
recon_loss: 0.043161019682884216, dist_loss: 0.6359250545501709
recon_loss: 0.043160419911146164, dist_loss: 0.3819243311882019
recon_loss: 0.04315982758998871, dist_loss: 0.787774920463562
recon_loss: 0.04315919801592827, dist_loss: 0.7928454875946045
recon_loss: 0.04315865784883499, dist_loss: 0.49811384081840515
recon_loss: 0.043158143758773804, dist_loss: 1.2094917297363281
recon_loss: 0.04315780848264694, dist_loss: 0.39162546396255493
recon_loss: 0.04315744340419769, dist_loss: 1.005794644355774
recon_loss: 0.04315699636936188, dist_loss: 0.5041162967681885
recon_loss: 0.043156567960977554, dist_loss: 0.8622174859046936
recon_loss: 0.043156132102012634, dist_loss: 0.5946453213691711
recon_loss: 0.04315578565001488, dist_loss: 0.8466421365737915
recon_loss: 0.043155424296855927, dist_loss: 0.7254844903945923
recon_loss: 0.04315510019659996, dist_loss: 0.8776720762252808
recon_loss: 0.04315478354692459, dist_loss: 0.41963672637939453
recon_loss: 0.04315437376499176, dist_loss: 1.1531367301940918
recon_loss: 0.043154001235961914, dist_loss: 0.8059804439544678
recon_loss: 0.043153636157512665, dist_loss: 0.5272090435028076
recon_loss: 0.043153271079063416, dist_loss: 0.6195138692855835
recon_loss: 0.04315287619829178, dist_loss: 0.6622083187103271
recon_loss: 0.043152473866939545, dist_loss: 0.43997514247894287
recon_loss: 0.043152157217264175, dist_loss: 1.1356399059295654
recon_loss: 0.04315193369984627, dist_loss: 0.49361297488212585
recon_loss: 0.043151646852493286, dist_loss: 0.5433906316757202
recon_loss: 0.043151333928108215, dist_loss: 0.9246921539306641
recon_loss: 0.043150998651981354, dist_loss: 0.3558129072189331
recon_loss: 0.0431506484746933, dist_loss: 1.4346650838851929
recon_loss: 0.04315022751688957, dist_loss: 0.9945915937423706
recon_loss: 0.043149836361408234, dist_loss: 0.7174012064933777
recon_loss: 0.043149471282958984, dist_loss: 0.6281207799911499
recon_loss: 0.0431489534676075, dist_loss: 0.6748320460319519
recon_loss: 0.043148644268512726, dist_loss: 0.4432494640350342
recon_loss: 0.043148282915353775, dist_loss: 0.7185158729553223
recon_loss: 0.04314785823225975, dist_loss: 0.7273292541503906
recon_loss: 0.04314737394452095, dist_loss: 0.8104749917984009
recon_loss: 0.04314680024981499, dist_loss: 0.6984253525733948
recon_loss: 0.043146129697561264, dist_loss: 0.6540965437889099
recon_loss: 0.04314560070633888, dist_loss: 0.3760262429714203
recon_loss: 0.04314503073692322, dist_loss: 0.3706538677215576
recon_loss: 0.04314449429512024, dist_loss: 0.9948687553405762
recon_loss: 0.04314398765563965, dist_loss: 0.36952513456344604
recon_loss: 0.04314350336790085, dist_loss: 0.6283942461013794
recon_loss: 0.04314301162958145, dist_loss: 0.7103476524353027
recon_loss: 0.04314247518777847, dist_loss: 1.1798285245895386
recon_loss: 0.04314184933900833, dist_loss: 0.5595971345901489
recon_loss: 0.0431411936879158, dist_loss: 0.9222241640090942
recon_loss: 0.043140560388565063, dist_loss: 0.5992136001586914
recon_loss: 0.04313986748456955, dist_loss: 0.6312713623046875
recon_loss: 0.043139129877090454, dist_loss: 0.6872552633285522
recon_loss: 0.04313847795128822, dist_loss: 0.5822087526321411
recon_loss: 0.04313789680600166, dist_loss: 0.7584365606307983
recon_loss: 0.04313734173774719, dist_loss: 0.8432539701461792
recon_loss: 0.04313686117529869, dist_loss: 0.9815711379051208
recon_loss: 0.043136391788721085, dist_loss: 0.93869948387146
recon_loss: 0.04313596710562706, dist_loss: 0.6851285696029663
recon_loss: 0.04313553124666214, dist_loss: 0.7439612150192261
recon_loss: 0.043135080486536026, dist_loss: 0.6137012243270874
recon_loss: 0.043134577572345734, dist_loss: 0.7897653579711914
recon_loss: 0.04313410446047783, dist_loss: 0.47800296545028687
recon_loss: 0.04313362017273903, dist_loss: 0.8628637194633484
recon_loss: 0.04313310235738754, dist_loss: 0.48627081513404846
recon_loss: 0.04313259571790695, dist_loss: 1.006010890007019
recon_loss: 0.04313205927610397, dist_loss: 0.5447006821632385
recon_loss: 0.043131519109010696, dist_loss: 0.5251068472862244
recon_loss: 0.04313100129365921, dist_loss: 0.4237380921840668
recon_loss: 0.04313046857714653, dist_loss: 0.4869329631328583
recon_loss: 0.04312988370656967, dist_loss: 1.5797699689865112
recon_loss: 0.04312939941883087, dist_loss: 0.4931461811065674
recon_loss: 0.043128855526447296, dist_loss: 0.5019286870956421
recon_loss: 0.043128278106451035, dist_loss: 0.9634289741516113
recon_loss: 0.04312773793935776, dist_loss: 0.8712902069091797
recon_loss: 0.043127190321683884, dist_loss: 1.494323492050171
recon_loss: 0.04312675818800926, dist_loss: 0.6152797937393188
recon_loss: 0.04312632605433464, dist_loss: 0.814394474029541
recon_loss: 0.04312586784362793, dist_loss: 1.0647696256637573
recon_loss: 0.04312549903988838, dist_loss: 0.6426586508750916
recon_loss: 0.04312502220273018, dist_loss: 0.6896588206291199
recon_loss: 0.043124474585056305, dist_loss: 0.5217655897140503
recon_loss: 0.04312385991215706, dist_loss: 0.5630051493644714
recon_loss: 0.043123286217451096, dist_loss: 0.8397892117500305
recon_loss: 0.04312271997332573, dist_loss: 0.5686934590339661
recon_loss: 0.043122127652168274, dist_loss: 0.5878270864486694
recon_loss: 0.04312155023217201, dist_loss: 0.6927258968353271
recon_loss: 0.043120987713336945, dist_loss: 0.8394490480422974
recon_loss: 0.04312044382095337, dist_loss: 0.6791408061981201
recon_loss: 0.04311991482973099, dist_loss: 0.803739070892334
recon_loss: 0.043119337409734726, dist_loss: 0.35182419419288635
recon_loss: 0.043118756264448166, dist_loss: 0.947600245475769
recon_loss: 0.043118178844451904, dist_loss: 0.4483242630958557
recon_loss: 0.04311761632561684, dist_loss: 0.6930297613143921
recon_loss: 0.04311702027916908, dist_loss: 0.8036947250366211
recon_loss: 0.04311645030975342, dist_loss: 0.7753661870956421
recon_loss: 0.04311593994498253, dist_loss: 0.9111300110816956
recon_loss: 0.043115440756082535, dist_loss: 0.6801363825798035
recon_loss: 0.043115004897117615, dist_loss: 0.574424147605896
recon_loss: 0.04311453923583031, dist_loss: 0.5789003372192383
recon_loss: 0.04311404377222061, dist_loss: 0.6097084283828735
recon_loss: 0.043113499879837036, dist_loss: 0.7908145189285278
recon_loss: 0.043112948536872864, dist_loss: 0.9705771207809448
recon_loss: 0.0431123822927475, dist_loss: 0.7697433829307556
Pre-training Epoch 7:  73%|███████▎  | 269/367 [00:01<00:00, 174.80it/s]Pre-training Epoch 7:  78%|███████▊  | 288/367 [00:01<00:00, 176.56it/s]Pre-training Epoch 7:  83%|████████▎ | 306/367 [00:01<00:00, 177.45it/s]Pre-training Epoch 7:  88%|████████▊ | 324/367 [00:01<00:00, 177.74it/s]Pre-training Epoch 7:  93%|█████████▎| 342/367 [00:01<00:00, 177.69it/s]Pre-training Epoch 7:  98%|█████████▊| 360/367 [00:02<00:00, 170.75it/s]Pre-training Epoch 7: 100%|██████████| 367/367 [00:02<00:00, 174.54it/s]
recon_loss: 0.043111834675073624, dist_loss: 0.455683171749115
recon_loss: 0.043111223727464676, dist_loss: 0.6156184673309326
recon_loss: 0.04311060905456543, dist_loss: 0.5497719049453735
recon_loss: 0.04310993105173111, dist_loss: 0.8938289284706116
recon_loss: 0.043109230697155, dist_loss: 0.7630141973495483
recon_loss: 0.04310845956206322, dist_loss: 0.6604979634284973
recon_loss: 0.04310763627290726, dist_loss: 0.6539979577064514
recon_loss: 0.04310684651136398, dist_loss: 0.7508544921875
recon_loss: 0.043106019496917725, dist_loss: 0.33390331268310547
recon_loss: 0.04310526326298714, dist_loss: 0.2797639071941376
recon_loss: 0.04310453683137894, dist_loss: 0.5964292287826538
recon_loss: 0.04310380294919014, dist_loss: 0.6628423929214478
recon_loss: 0.043103113770484924, dist_loss: 0.35719579458236694
recon_loss: 0.04310240596532822, dist_loss: 0.9505897760391235
recon_loss: 0.04310169816017151, dist_loss: 0.7501682639122009
recon_loss: 0.04310097545385361, dist_loss: 0.7013858556747437
recon_loss: 0.043100323528051376, dist_loss: 0.7624624967575073
recon_loss: 0.043099671602249146, dist_loss: 0.6866825819015503
recon_loss: 0.04309891164302826, dist_loss: 0.6659850478172302
recon_loss: 0.043098244816064835, dist_loss: 0.603740930557251
recon_loss: 0.04309770464897156, dist_loss: 0.5172775983810425
recon_loss: 0.043097157031297684, dist_loss: 0.5942443609237671
recon_loss: 0.04309661313891411, dist_loss: 0.824391782283783
recon_loss: 0.04309600591659546, dist_loss: 0.5835673213005066
recon_loss: 0.0430954173207283, dist_loss: 0.6679003238677979
recon_loss: 0.04309483617544174, dist_loss: 0.7344917058944702
recon_loss: 0.043094128370285034, dist_loss: 0.9440187215805054
recon_loss: 0.04309346526861191, dist_loss: 1.0284240245819092
recon_loss: 0.04309282451868057, dist_loss: 1.1422216892242432
recon_loss: 0.043092139065265656, dist_loss: 0.8024871349334717
recon_loss: 0.043091461062431335, dist_loss: 0.7704563736915588
recon_loss: 0.04309076443314552, dist_loss: 0.5311889052391052
recon_loss: 0.04309011250734329, dist_loss: 0.7472873330116272
recon_loss: 0.04308952018618584, dist_loss: 1.4893712997436523
recon_loss: 0.04308890551328659, dist_loss: 0.369344025850296
recon_loss: 0.04308835789561272, dist_loss: 0.6449967622756958
recon_loss: 0.04308784008026123, dist_loss: 0.6774293184280396
recon_loss: 0.04308732971549034, dist_loss: 0.5100851058959961
recon_loss: 0.04308672994375229, dist_loss: 0.507586658000946
recon_loss: 0.0430862158536911, dist_loss: 0.5347089171409607
recon_loss: 0.043085645884275436, dist_loss: 0.45696645975112915
recon_loss: 0.04308512434363365, dist_loss: 1.112565517425537
recon_loss: 0.043084800243377686, dist_loss: 0.35060301423072815
recon_loss: 0.04308455437421799, dist_loss: 0.9436883926391602
recon_loss: 0.04308423772454262, dist_loss: 0.9016174077987671
recon_loss: 0.04308398440480232, dist_loss: 0.6868976354598999
recon_loss: 0.043083686381578445, dist_loss: 0.9710876941680908
recon_loss: 0.04308329150080681, dist_loss: 0.8312230110168457
recon_loss: 0.043082695454359055, dist_loss: 0.996593177318573
recon_loss: 0.043081946671009064, dist_loss: 0.4195544719696045
recon_loss: 0.043081264942884445, dist_loss: 0.9864388108253479
recon_loss: 0.04308058321475983, dist_loss: 1.0826596021652222
recon_loss: 0.04307984560728073, dist_loss: 0.5186341404914856
recon_loss: 0.04307916760444641, dist_loss: 0.614456295967102
recon_loss: 0.04307844117283821, dist_loss: 0.8070496320724487
recon_loss: 0.04307760298252106, dist_loss: 0.8582503199577332
recon_loss: 0.043076805770397186, dist_loss: 1.1182013750076294
recon_loss: 0.04307600483298302, dist_loss: 1.0107066631317139
recon_loss: 0.043075259774923325, dist_loss: 0.5450952053070068
recon_loss: 0.043074652552604675, dist_loss: 0.6340555548667908
recon_loss: 0.043074026703834534, dist_loss: 0.6563829183578491
recon_loss: 0.04307335987687111, dist_loss: 0.8134355545043945
recon_loss: 0.04307260364294052, dist_loss: 0.3115144968032837
recon_loss: 0.04307191073894501, dist_loss: 0.8333196640014648
recon_loss: 0.04307122901082039, dist_loss: 0.4159643054008484
recon_loss: 0.043070558458566666, dist_loss: 0.9829837083816528
recon_loss: 0.04306987300515175, dist_loss: 0.9085779190063477
recon_loss: 0.043069154024124146, dist_loss: 0.5564146041870117
recon_loss: 0.043068427592515945, dist_loss: 0.917008638381958
recon_loss: 0.043067727237939835, dist_loss: 0.34932300448417664
recon_loss: 0.0430670790374279, dist_loss: 0.5835050344467163
recon_loss: 0.04306642338633537, dist_loss: 1.1185977458953857
recon_loss: 0.04306580871343613, dist_loss: 0.5700953006744385
recon_loss: 0.04306509345769882, dist_loss: 0.7134100198745728
recon_loss: 0.04306432604789734, dist_loss: 0.5388885140419006
recon_loss: 0.04306356608867645, dist_loss: 0.47467660903930664
recon_loss: 0.043062809854745865, dist_loss: 0.537338137626648
recon_loss: 0.04306204989552498, dist_loss: 0.668241024017334
recon_loss: 0.04306122660636902, dist_loss: 1.0723904371261597
recon_loss: 0.043060362339019775, dist_loss: 0.6057673692703247
recon_loss: 0.043059445917606354, dist_loss: 0.6874862313270569
recon_loss: 0.0430586040019989, dist_loss: 1.3497583866119385
recon_loss: 0.04305781051516533, dist_loss: 1.160539150238037
recon_loss: 0.04305713623762131, dist_loss: 0.6148470044136047
recon_loss: 0.0430564321577549, dist_loss: 0.9489976167678833
recon_loss: 0.04305576905608177, dist_loss: 0.7618478536605835
recon_loss: 0.043055132031440735, dist_loss: 0.7449842691421509
recon_loss: 0.043054454028606415, dist_loss: 0.7600871920585632
recon_loss: 0.04305379092693329, dist_loss: 0.7268028259277344
recon_loss: 0.043053191155195236, dist_loss: 0.8558810949325562
recon_loss: 0.043052565306425095, dist_loss: 0.8724017143249512
recon_loss: 0.04305190593004227, dist_loss: 0.5567110776901245
recon_loss: 0.043051328510046005, dist_loss: 0.7542415857315063
recon_loss: 0.04305065795779228, dist_loss: 0.485462486743927
recon_loss: 0.04305002838373184, dist_loss: 0.5507277250289917
recon_loss: 0.04304947331547737, dist_loss: 0.7005250453948975
recon_loss: 0.04304893687367439, dist_loss: 1.2695651054382324
recon_loss: 0.04304835572838783, dist_loss: 0.8095844984054565
recon_loss: 0.04304767772555351, dist_loss: 0.5479481816291809
recon_loss: 0.0430469736456871, dist_loss: 0.5355718731880188
recon_loss: 0.04304630681872368, dist_loss: 1.0401535034179688
recon_loss: 0.04304556921124458, dist_loss: 0.8026676177978516
recon_loss: 0.04304485023021698, dist_loss: 0.6212777495384216
recon_loss: 0.04304422065615654, dist_loss: 0.746269941329956
recon_loss: 0.043043531477451324, dist_loss: 0.49444854259490967
recon_loss: 0.043042898178100586, dist_loss: 0.5835960507392883
recon_loss: 0.04304221272468567, dist_loss: 1.0157666206359863
recon_loss: 0.04304155334830284, dist_loss: 0.607450008392334
recon_loss: 0.04304094985127449, dist_loss: 0.24355681240558624
Pre-training Epoch 8:   0%|          | 0/367 [00:00<?, ?it/s]Pre-training Epoch 8:   4%|▍         | 16/367 [00:00<00:02, 151.07it/s]Pre-training Epoch 8:   9%|▊         | 32/367 [00:00<00:02, 155.34it/s]Pre-training Epoch 8:  13%|█▎        | 49/367 [00:00<00:01, 160.39it/s]Pre-training Epoch 8:  18%|█▊        | 67/367 [00:00<00:01, 164.97it/s]Pre-training Epoch 8:  23%|██▎       | 86/367 [00:00<00:01, 171.38it/s]Pre-training Epoch 8:  28%|██▊       | 104/367 [00:00<00:01, 173.78it/s]Pre-training Epoch 8:  34%|███▎      | 123/367 [00:00<00:01, 175.92it/s]recon_loss: 0.043040357530117035, dist_loss: 0.7703834176063538
recon_loss: 0.04303975775837898, dist_loss: 0.44535478949546814
recon_loss: 0.043039217591285706, dist_loss: 0.7684729695320129
recon_loss: 0.04303882643580437, dist_loss: 0.5285546183586121
recon_loss: 0.043038442730903625, dist_loss: 1.4782873392105103
recon_loss: 0.0430380180478096, dist_loss: 0.9064767360687256
recon_loss: 0.04303760826587677, dist_loss: 0.592475414276123
recon_loss: 0.04303721711039543, dist_loss: 0.5620660781860352
recon_loss: 0.04303679242730141, dist_loss: 0.8393687605857849
recon_loss: 0.04303627461194992, dist_loss: 0.4659205973148346
recon_loss: 0.04303581640124321, dist_loss: 0.40560662746429443
recon_loss: 0.0430353507399559, dist_loss: 1.025335669517517
recon_loss: 0.04303472861647606, dist_loss: 0.803512692451477
recon_loss: 0.04303410276770592, dist_loss: 0.6007546186447144
recon_loss: 0.04303355887532234, dist_loss: 0.6547062397003174
recon_loss: 0.0430329255759716, dist_loss: 0.5097789764404297
recon_loss: 0.04303234815597534, dist_loss: 0.6476312875747681
recon_loss: 0.04303187131881714, dist_loss: 0.8311501741409302
recon_loss: 0.04303138703107834, dist_loss: 0.5012392997741699
recon_loss: 0.043030768632888794, dist_loss: 0.6030031442642212
recon_loss: 0.043030209839344025, dist_loss: 0.6141533851623535
recon_loss: 0.04302968457341194, dist_loss: 1.0729241371154785
recon_loss: 0.04302907735109329, dist_loss: 0.7584737539291382
recon_loss: 0.043028417974710464, dist_loss: 0.5175507664680481
recon_loss: 0.04302775114774704, dist_loss: 0.9953810572624207
recon_loss: 0.0430271290242672, dist_loss: 0.6934813857078552
recon_loss: 0.04302660748362541, dist_loss: 0.8966153264045715
recon_loss: 0.04302592948079109, dist_loss: 0.9141049385070801
recon_loss: 0.0430251844227314, dist_loss: 0.5458636283874512
recon_loss: 0.04302452132105827, dist_loss: 0.7146714925765991
recon_loss: 0.043023914098739624, dist_loss: 0.6097227931022644
recon_loss: 0.04302334040403366, dist_loss: 0.7894502878189087
recon_loss: 0.04302278906106949, dist_loss: 0.6528663635253906
recon_loss: 0.04302230477333069, dist_loss: 0.8828175067901611
recon_loss: 0.043021880090236664, dist_loss: 0.5849770307540894
recon_loss: 0.04302145168185234, dist_loss: 0.5766798257827759
recon_loss: 0.043021004647016525, dist_loss: 0.6282006502151489
recon_loss: 0.043020378798246384, dist_loss: 0.3165815472602844
recon_loss: 0.04301978275179863, dist_loss: 0.6706807613372803
recon_loss: 0.04301918298006058, dist_loss: 0.7355833053588867
recon_loss: 0.043018732219934464, dist_loss: 0.5144186019897461
recon_loss: 0.04301837831735611, dist_loss: 0.5535893440246582
recon_loss: 0.04301784932613373, dist_loss: 0.585739254951477
recon_loss: 0.04301728680729866, dist_loss: 0.7240345478057861
recon_loss: 0.043016739189624786, dist_loss: 0.8072464466094971
recon_loss: 0.04301612824201584, dist_loss: 0.9598933458328247
recon_loss: 0.04301559180021286, dist_loss: 0.48058032989501953
recon_loss: 0.04301520064473152, dist_loss: 0.44131341576576233
recon_loss: 0.04301473870873451, dist_loss: 0.7176599502563477
recon_loss: 0.043014366179704666, dist_loss: 0.7684316039085388
recon_loss: 0.04301399737596512, dist_loss: 0.6100784540176392
recon_loss: 0.043013472110033035, dist_loss: 0.5752070546150208
recon_loss: 0.04301310330629349, dist_loss: 0.48155874013900757
recon_loss: 0.04301266744732857, dist_loss: 0.48630383610725403
recon_loss: 0.04301214963197708, dist_loss: 0.8410327434539795
recon_loss: 0.04301153123378754, dist_loss: 0.3564757704734802
recon_loss: 0.04301100969314575, dist_loss: 0.556972861289978
recon_loss: 0.04301054775714874, dist_loss: 0.6837003231048584
recon_loss: 0.04301001876592636, dist_loss: 0.752232551574707
recon_loss: 0.04300955310463905, dist_loss: 0.8884496688842773
